ID,First_Author,Year,Title,Order,Family,Genus,Species_reported,Species_accepted,Class,Major,Minor
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Asterales,Asteraceae,Senecio,Senecio oleosus,Senecio oleosus,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Asterales,Asteraceae,Trixis,Trixis glaziovii,Trixis glaziovii,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Asterales,Asteraceae,Verbesina,Verbesina glabrata,Verbesina glabrata,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Cucurbitales,Begoniaceae,Begonia,Begonia occhionii,Begonia occhionii,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Ranunculales,Berberidaceae,Berberis,Berberis campos-portoi,Berberis campos-portoi,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Poales,Bromeliaceae,Vriesea,Vriesea bituminosa,Vriesea bituminosa,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Poales,Bromeliaceae,Vriesea,Vriesea itatiaiae,Vriesea itatiaiae,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Celastrales,Celastraceae,Maytenus,Maytenus boaria,Maytenus boaria,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Ericales,Clethraceae,Clethra,Clethra scabra var. laevigata,Clethra scabra var. laevigata,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Poales,Cyperaceae,Carex,Carex brasiliensis,Carex brasiliensis,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Ericales,Ericaceae,Agarista,Agarista hispidula,Agarista hispidula,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Ericales,Ericaceae,Gaultheria,Gaultheria serrata,Gaultheria serrata,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Poales,Eriocaulaceae,Eriocaulon,Eriocaulon majusculum,Eriocaulon majusculum,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Poales,Eriocaulaceae,Paepalanthus,Paepalanthus itatiaiensis,Paepalanthus itatiaiensis,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Escalloniales,Escalloniaceae,Escallonia,Escallonia bífida,Escallonia bifida,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Fabales,Fabaceae,Lupinus,Lupinus gibertianus,Lupinus gibertianus,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Fabales,Fabaceae,Senna,Senna itatiaiae,Senna itatiaiae,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Asparagales,Iridaceae,Gelasine,Gelasine coerulea,Gelasine coerulea,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Asparagales,Iridaceae,Sisyrinchium,Sisyrinchium marginatum,Sisyrinchium marginatum,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Asparagales,Iridaceae,Sisyrinchium,Sisyrinchium wettsteinii,Sisyrinchium wettsteinii,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Lamiales,Lamiaceae,Lepechinia,Lepechinia speciosa,Lepechinia speciosa,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Myrtales,Melastomataceae,Leandra,Leandra quinquedentata,Leandra quinquedentata,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Myrtales,Melastomataceae,Pleroma,Pleroma echinatum,Pleroma echinatum,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Myrtales,Melastomataceae,Pleroma,Pleroma foveolatum,Pleroma foveolatum,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Myrtales,Melastomataceae,Pleroma,Pleroma hospitum,Pleroma hospitum,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Myrtales,Melastomataceae,Pleroma,Tibouchina itatiaiae,Pleroma itatiaiae,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Lamiales,Orobanchaceae,Esterhazya,Esterhazya eitenorum,Esterhazya eitenorum,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Lamiales,Plantaginaceae,Plantago,Plantago australis,Plantago australis,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Ericales,Primulaceae,Myrsine,Myrsine gardneriana,Myrsine gardneriana,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Proteales,Proteaceae,Roupala,Roupala montana,Roupala montana,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Gentianales,Rubiaceae,Coccocypselum,Coccocypselum condalia,Coccocypselum condalia,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Gentianales,Rubiaceae,Galium,Galium hypocarpium,Galium hypocarpium,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Lamiales,Scrophulariaceae,Buddleja,Buddleja speciosissima,Buddleja speciosissima,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Pandanales,Velloziaceae,Barbacenia,Barbacenia gounelleana,Barbacenia gounelleana,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Canellales,Winteraceae,Drymis,Drymis brasiliensis,Drimys brasiliensis,Dormancy,,
2,"Andrade, L. G.",2021,"Germination, viability and dormancy of 47 species from threatened tropical montane grassland in southeast Brazil: Implications for ex situ conservation",Poales,Xyridaceae,Xyris,Xyris stenophylla,Xyris stenophylla,Dormancy,,
3,"Antonini, Y.",2020,"Are protected populations of two globular cactus species facing a demographic explosion or just a bonanza"" year?""",Caryophyllales,Cactaceae,Discocactus,Discocactus placentiformis,Discocactus placentiformis,Other,,
3,"Antonini, Y.",2020,"Are protected populations of two globular cactus species facing a demographic explosion or just a bonanza"" year?""",Caryophyllales,Cactaceae,Discocactus,Discocactus pseudoinsignis,Discocactus pseudoinsignis,Other,,
4,"Barreto, L. C.",2016,Seed dormancy in Stachytarpheta species (Verbenaceae) from high-altitude sites in south-eastern Brazil,Lamiales,Verbenaceae,Stachytarpheta,Stachytarpheta ajugifolia,Stachytarpheta ajugifolia,Abiotic,Light,Availability
4,"Barreto, L. C.",2016,Seed dormancy in Stachytarpheta species (Verbenaceae) from high-altitude sites in south-eastern Brazil,Lamiales,Verbenaceae,Stachytarpheta,Stachytarpheta cayennensis,Stachytarpheta cayennensis,Abiotic,Light,Availability
4,"Barreto, L. C.",2016,Seed dormancy in Stachytarpheta species (Verbenaceae) from high-altitude sites in south-eastern Brazil,Lamiales,Verbenaceae,Stachytarpheta,Stachytarpheta spathulata,Stachytarpheta chascanoides,Abiotic,Light,Availability
4,"Barreto, L. C.",2016,Seed dormancy in Stachytarpheta species (Verbenaceae) from high-altitude sites in south-eastern Brazil,Lamiales,Verbenaceae,Stachytarpheta,Stachytarpheta commutata,Stachytarpheta commutata,Abiotic,Light,Availability
4,"Barreto, L. C.",2016,Seed dormancy in Stachytarpheta species (Verbenaceae) from high-altitude sites in south-eastern Brazil,Lamiales,Verbenaceae,Stachytarpheta,Stachytarpheta confertifolia,Stachytarpheta confertifolia,Abiotic,Light,Availability
4,"Barreto, L. C.",2016,Seed dormancy in Stachytarpheta species (Verbenaceae) from high-altitude sites in south-eastern Brazil,Lamiales,Verbenaceae,Stachytarpheta,Stachytarpheta discolor,Stachytarpheta discolor,Abiotic,Light,Availability
4,"Barreto, L. C.",2016,Seed dormancy in Stachytarpheta species (Verbenaceae) from high-altitude sites in south-eastern Brazil,Lamiales,Verbenaceae,Stachytarpheta,Stachytarpheta glabra,Stachytarpheta glabra,Abiotic,Light,Availability
4,"Barreto, L. C.",2016,Seed dormancy in Stachytarpheta species (Verbenaceae) from high-altitude sites in south-eastern Brazil,Lamiales,Verbenaceae,Stachytarpheta,Stachytarpheta harleyi,Stachytarpheta harleyi,Abiotic,Light,Availability
4,"Barreto, L. C.",2016,Seed dormancy in Stachytarpheta species (Verbenaceae) from high-altitude sites in south-eastern Brazil,Lamiales,Verbenaceae,Stachytarpheta,Stachytarpheta martiana,Stachytarpheta martiana,Abiotic,Light,Availability
4,"Barreto, L. C.",2016,Seed dormancy in Stachytarpheta species (Verbenaceae) from high-altitude sites in south-eastern Brazil,Lamiales,Verbenaceae,Stachytarpheta,Stachytarpheta mexiae,Stachytarpheta mexiae,Abiotic,Light,Availability
4,"Barreto, L. C.",2016,Seed dormancy in Stachytarpheta species (Verbenaceae) from high-altitude sites in south-eastern Brazil,Lamiales,Verbenaceae,Stachytarpheta,Stachytarpheta reticulata,Stachytarpheta reticulata,Abiotic,Light,Availability
4,"Barreto, L. C.",2016,Seed dormancy in Stachytarpheta species (Verbenaceae) from high-altitude sites in south-eastern Brazil,Lamiales,Verbenaceae,Stachytarpheta,Stachytarpheta sellowiana,Stachytarpheta sellowiana,Abiotic,Light,Availability
4,"Barreto, L. C.",2016,Seed dormancy in Stachytarpheta species (Verbenaceae) from high-altitude sites in south-eastern Brazil,Lamiales,Verbenaceae,Stachytarpheta,Stachytarpheta ajugifolia,Stachytarpheta ajugifolia,Abiotic,Temperature,Constant
4,"Barreto, L. C.",2016,Seed dormancy in Stachytarpheta species (Verbenaceae) from high-altitude sites in south-eastern Brazil,Lamiales,Verbenaceae,Stachytarpheta,Stachytarpheta cayennensis,Stachytarpheta cayennensis,Abiotic,Temperature,Constant
4,"Barreto, L. C.",2016,Seed dormancy in Stachytarpheta species (Verbenaceae) from high-altitude sites in south-eastern Brazil,Lamiales,Verbenaceae,Stachytarpheta,Stachytarpheta spathulata,Stachytarpheta chascanoides,Abiotic,Temperature,Constant
4,"Barreto, L. C.",2016,Seed dormancy in Stachytarpheta species (Verbenaceae) from high-altitude sites in south-eastern Brazil,Lamiales,Verbenaceae,Stachytarpheta,Stachytarpheta commutata,Stachytarpheta commutata,Abiotic,Temperature,Constant
