ID,Order,Family,Genus,Species_reported,Authority_reported,Species_accepted,Authority_accepted,Latitude,Longitude,Location,Outcrop,Growth_form,Distribution,Microhabitat,Dispersal_period,Dispersal_syndrome,Seed_number,Embryoless,Nonviable,Nondormant,Dormant,Viable,Length,Width,Thickness,Dry_mass,Water_content,Dormancy,Dormancy_class,Dessication_tolerance,Notes
76,Myrtales,Melastomataceae,Marcetia,Marcetia taxifolia,(A. St.-Hil.) DC.,Marcetia taxifolia,(A. St.-Hil.) DC.,-19.28,-43.55,Serra do Cipó,Quartzite,Shrub,Widespread,Xeric,ED,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC,NA,NA,NA
77,Fabales,Fabaceae,Calliandra,Calliandra fasciculata,Benth.,Calliandra fasciculata,Benth.,-19.28,-43.55,Reserva Particular Natural Vellozia,Quartzite,Shrub,Widespread,Mesic,ED,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,NA,NA
78,Fabales,Fabaceae,Mimosa,Mimosa foliolosa subsp. pachycarpa,(Benth.) Barneby,Mimosa foliolosa subsp. pachycarpa,(Benth.) Barneby,-19.28,-43.55,Reserva Particular Natural Vellozia,Quartzite,Shrub,Widespread,Xeric,ED,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,PY,NA,NA
79,Myrtales,Lythraceae,Diplusodon,Diplusodon hirsutus,(Cham. & Schltdl.) A.DC.,Diplusodon hirsutus,(Cham. & Schltdl.) A.DC.,-19.28,-43.55,Serra do Cipó,Quartzite,Shrub,Widespread,Xeric,LD,Anemochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC,NA,NA,NA
79,Myrtales,Lythraceae,Diplusodon,Diplusodon orbicularis,Koehne,Diplusodon orbicularis,Koehne,-19.28,-43.55,Serra do Cipó,Quartzite,Shrub,Restricted,Mesic,ED,Anemochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC,NA,NA,NA
80,Myrtales,Melastomataceae,Acisanthera,Acisanthera alsinaefolia,(Mart. & Schrank ex DC.) Triana,Acisanthera alsinaefolia,(Mart. & Schrank ex DC.) Triana,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Mesic,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000925,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Acisanthera,Acisanthera punctatissima,(DC.) Triana,Acisanthera uniflora,(Vahl) Gleason,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC,NA,NA,NA
80,Myrtales,Melastomataceae,Cambessedesia,Cambessedesia hilariana,(Kunth) DC.,Cambessedesia hilariana,(Kunth) DC.,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Xeric,LD,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Chaetostoma,Chaetostoma armatum,(Spreng.) Cogn.,Chaetostoma armatum,(Spreng.) Cogn.,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Xeric,ED,Autochory,NA,58,21.84,11.8944,8.27,20.16,0.63,0.35,NA,0.0006,NA,D,PD+PY,NA,Viable seeds (%) value was estimated base on de the viability value and the filled seeds value. Dormant seeds (%) was estimated based on the dormant seeds (%) and the viable seeds value. Non-dormant seeds value was calculated as the difference between viable seeds and dormant seeds.
80,Myrtales,Melastomataceae,Clidemia,Clidemia capitellata,(Bonpl.) D.Don,Clidemia capitellata,(Bonpl.) D.Don,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Xeric,NA,Zoochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0017,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Clidemia,Clidemia urceolata,DC.,Clidemia urceolata,DC.,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Xeric,NA,Zoochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00265,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Fritzschia,Comolia sertularia,(Schrank & Mart. ex DC.) Triana,Fritzschia sertularia,(Schrank & Mart. ex DC.) M.J.R.Rocha & P.J.F.Guim.,-17.63,-44.48,Serra do Cabral,Quartzite,Shrub,Widespread,Xeric,ED,Autochory,NA,50,13.3,29.995,6.71,36.7,0.85,0.71,NA,0.01155,NA,D,PD,NA,Geographical coordinates corresponde to the middle point of the range provided. Viable seeds (%) value was estimated base on de the viability value and the filled seeds value. Dormant seeds (%) was estimated based on the dormant seeds (%) and the viable seeds value. Non-dormant seeds value was calculated as the difference between viable seeds and dormant seeds.
80,Myrtales,Melastomataceae,Fritzschia,Comolia sessilis,(Spreng.) Triana,Fritzschia sessilis,(Spreng.) M.J.R.Rocha & P.J.F.Guim.,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Lavoisiera,Lavoisiera caryophyllea,A.St.-Hil. ex Naudin,Lavoisiera caryophyllea,A.St.-Hil. ex Naudin,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Mesic,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NC,NA,NA,NA
80,Myrtales,Melastomataceae,Lavoisiera,Lavoisiera confertiflora,Rich. ex Naudin,Lavoisiera confertiflora,Rich. ex Naudin,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,NA,Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0023,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Lavoisiera,Lavoisiera cordata,Cogn.,Lavoisiera cordata,Cogn.,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Restricted,Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00995,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Lavoisiera,Lavoisiera campos-portoana,Barreto,Lavoisiera crassifolia,Mart. & Schrank ex DC.,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0027,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Lavoisiera,Lavoisiera imbricata,(Thunb.) DC.,Lavoisiera imbricata,(Thunb.) DC.,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Mesic,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0024,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Lavoisiera,Lavoisiera pulcherrima,Mart. & Schrank ex DC.,Lavoisiera pulcherrima,Mart. & Schrank ex DC.,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Restricted,Mesic,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Lavoisiera,Lavoisiera subulata,Triana,Lavoisiera subulata,Triana,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Mesic,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00275,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Leandra,Leandra aurea,(Cham.) Cogn.,Leandra aurea,(Cham.) Cogn.,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Mesic,NA,Zoochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Leandra,Leandra coriacea,Cogn.,Leandra coriacea,Cogn.,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Restricted,Xeric,ER,Zoochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Lithobium,Lithobium cordatum,Bong.,Lithobium cordatum,Bong.,-18.12,-44.33,"Diamantina, Minas Gerais",Quartzite,Shrub,Restricted,Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC,NA,NA,NA
80,Myrtales,Melastomataceae,Macairea,Macairea radula,(Bonpl.) DC.,Macairea radula,(Bonpl.) DC.,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Restricted,Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Marcetia,Marcetia taxifolia,(A. St.-Hil.) DC.,Marcetia taxifolia,(A. St.-Hil.) DC.,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0009,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Merianthera,Merianthera sipolisii,(Glaz. & Cogn.) Wurdack,Merianthera sipolisii,(Glaz. & Cogn.) Wurdack,-18.12,-44.33,"Diamantina, Minas Gerais",Quartzite,Tree,Restricted,Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Miconia,Miconia albicans,(Sw.) Triana,Miconia albicans,(Sw.) Triana,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Xeric,NA,Zoochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007425,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Miconia,Miconia alborufescens,Naudin,Miconia alborufescens,Naudin,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Xeric,ER,Zoochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01245,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Miconia,Miconia chamissois,Naudin,Miconia chamissois,Naudin,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Mesic,LD,Zoochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Miconia,Miconia cipoensis,R.Goldenb.,Miconia cipoensis,R.Goldenb.,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Restricted,Xeric,ER,Zoochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027725,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Miconia,Miconia corallina,Spring,Miconia corallina,Spring,-21.70,-43.89,Parque Estadual do Ibitipoca,Quartzite,Shrub,Widespread,Xeric,ED,Zoochory,NA,41,42,7.82,9.18,17,1.64,0.12,NA,0.024,NA,D,PD,NA,Viable seeds (%) value was estimated base on de the viability value and the filled seeds value. Dormant seeds (%) was estimated based on the dormant seeds (%) and the viable seeds value. Non-dormant seeds value was calculated as the difference between viable seeds and dormant seeds.
80,Myrtales,Melastomataceae,Miconia,Miconia elegans,Cogn.,Miconia elegans,Cogn.,-19.28,-43.58,Serra do Cipó,Quartzite,Tree,Widespread,Mesic,ER,Zoochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Miconia,Miconia ferruginata,DC.,Miconia ferruginata,DC.,-19.28,-43.58,Serra do Cipó,Quartzite,Tree,Widespread,Xeric,NA,Zoochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013675,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Miconia,Miconia ibaguensis,(Bonpl.) Triana,Miconia ibaguensis,(Bonpl.) Triana,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Mesic,NA,Zoochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0012,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Miconia,Miconia irwinii,Wurdack,Miconia irwinii,Wurdack,-19.28,-43.58,Serra do Cipó,Quartzite,Tree,Widespread,Xeric,LD,Zoochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0736375,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Miconia,Miconia ligustroides,(DC.) Naudin,Miconia ligustroides,(DC.) Naudin,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Xeric,NA,Zoochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010325,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Miconia,Miconia rubiginosa,(Bonpl.) DC.,Miconia rubiginosa,(Bonpl.) DC.,-19.28,-43.58,Serra do Cipó,Quartzite,Tree,Widespread,Xeric,NA,Zoochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Miconia,Miconia stenostachya,DC.,Miconia stenostachya,DC.,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Xeric,NA,Zoochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0041,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Miconia,Miconia theaezans,(Bonpl.) Cogn.,Miconia theaezans,(Bonpl.) Cogn.,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Mesic,NA,Zoochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00138,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Microlicia,Microlicia avicularis,Mart. ex Naudin,Microlicia avicularis,Mart. ex Naudin,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Restricted,Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC,NA,NA,NA
80,Myrtales,Melastomataceae,Microlicia,Microlicia graveolens,DC.,Microlicia graveolens,DC.,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Restricted,Mesic,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Microlicia,Microlicia fulva,(Spreng.) Cham.,Microlicia serpyllifolia,D.Don,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Restricted,Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Microlicia,Microlicia sp.,NA,Microlicia sp.,NA,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,NA,Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00095,NA,NC,NA,NA,NA
80,Myrtales,Melastomataceae,Microlicia,Microlicia sp. 2,NA,Microlicia sp. 2,NA,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,NA,Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00045,NA,NC,NA,NA,NA
80,Myrtales,Melastomataceae,Microlicia,Microlicia tetrasticha,Cogn.,Microlicia tetrasticha,Cogn.,-19.30,-43.59,Serra do Cipó,Quartzite,Shrub,Restricted,Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00043,NA,NC,NA,NA,NA
80,Myrtales,Melastomataceae,Pleroma,Tibouchina candolleana,(Mart. ex DC.) Cogn.,Pleroma candolleanum,(Mart. ex DC.) Triana,-19.28,-43.58,Serra do Cipó,Quartzite,Tree,Widespread,Xeric,ER,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Pleroma,Tibouchina cardinalis,(Bonpl.) Cogn.,Pleroma cardinale,(Bonpl.) Triana,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Xeric,ED,Autochory,NA,61,18.6,14.28,6.12,20.4,0.72,0.46,NA,0.002825,NA,D,PD,NA,Viable seeds (%) value was estimated base on de the viability value and the filled seeds value. Dormant seeds (%) was estimated based on the dormant seeds (%) and the viable seeds value. Non-dormant seeds value was calculated as the difference between viable seeds and dormant seeds.
80,Myrtales,Melastomataceae,Pleroma,Tibouchina heteromalla,(D.Don) Cogn.,Pleroma heteromallum,(D.Don) D.Don,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002775,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Pleroma,Tibouchina martiusiana,(DC.) Cogn.,Pleroma martiusianum,(DC.) P.J.F.Guim. & Michelang.,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Restricted,Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0008,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Pterolepis,Pterolepis alpestris,(DC.) Triana,Pterolepis alpestris,(DC.) Triana,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Mesic,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Rhynchanthera,Rhynchanthera cordata,DC.,Rhynchanthera cordata,DC.,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Mesic,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00255,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Rhynchanthera,Rhynchanthera grandiflora,(Aubl.) DC.,Rhynchanthera grandiflora,(Aubl.) DC.,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Mesic,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011875,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Tibouchina,Tibouchina sp.,NA,Tibouchina sp.,NA,-19.28,-43.58,Serra do Cipó,Quartzite,Tree,NA,Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0009,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Trembleya,Trembleya laniflora,(D.Don) Cogn.,Trembleya laniflora,(D.Don) Cogn.,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Restricted,Xeric,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0005,NA,ND,ND,NA,NA
80,Myrtales,Melastomataceae,Trembleya,Trembleya parviflora,(D.Don) Cogn.,Trembleya parviflora,(D.Don) Cogn.,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Mesic,NA,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND,ND,NA,NA
81,Myrtales,Melastomataceae,Miconia,Miconia ligustroides,(DC.) Naudin,Miconia ligustroides,(DC.) Naudin,-20.14,-43.69,Serra do Gandarela,NA,Shrub,Widespread,Xeric,ED,Zoochory,NA,87.2,11,0.1008,1.6992,1.8,NA,NA,NA,0.0061,NA,D,PD,NA,Viable seeds (%) value was estimated base on de the viability value and the filled seeds value. Dormant seeds (%) was estimated based on the dormant seeds (%) and the viable seeds value. Non-dormant seeds value was calculated as the difference between viable seeds and dormant seeds.
81,Myrtales,Melastomataceae,Miconia,Miconia pepericarpa,DC.,Miconia pepericarpa,DC.,-20.48,-43.56,"Distrito de Lavras Novas, Ouro Preto, Minas Gerais",NA,Shrub,Widespread,Xeric,ED,Zoochory,NA,82,5.4,3.78,8.82,12.6,NA,NA,NA,0.018,NA,D,PD,NA,Viable seeds (%) value was estimated base on de the viability value and the filled seeds value. Dormant seeds (%) was estimated based on the dormant seeds (%) and the viable seeds value. Non-dormant seeds value was calculated as the difference between viable seeds and dormant seeds.
82,Fabales,Fabaceae,Mimosa,Mimosa foliolosa,Benth.,Mimosa foliolosa,Benth.,-19.28,-43.58,Serra do Cipó,Quartzite,Shrub,Widespread,Xeric,ED,Autochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,PY,NA,NA
83,Pandanales,Velloziaceae,Vellozia,Vellozia aloifolia,Mart.,Vellozia aloifolia,Mart.,-18.11,-43.34,Parque Estadual do Rio Preto,Quartzite,Shrub,Restricted,Xeric,ER,Autochory,NA,NA,NA,NA,NA,NA,2.23,NA,NA,1.21,NA,ND,ND,NA,Seed length and dry mass were estimated from Fig. 1 using ImageJ
83,Pandanales,Velloziaceae,Vellozia,Vellozia ciliata,L.B.Sm.,Vellozia ciliata,L.B.Sm.,-18.13,-43.34,Parque Estadual do Rio Preto,Quartzite,Herb,Restricted,Xeric,ER,Autochory,NA,NA,NA,NA,NA,NA,1.588,NA,NA,0.55,NA,ND,ND,NA,Seed length and dry mass were estimated from Fig. 1 using ImageJ
83,Pandanales,Velloziaceae,Vellozia,Vellozia glauca,Pohl,Vellozia glauca,Pohl,-16.55,-42.90,Parque Estadual do Grão Mogol,Quartzite,Shrub,Widespread,Xeric,ER,Autochory,NA,NA,NA,NA,NA,NA,2.095,NA,NA,0.86,NA,ND,ND,NA,Seed length and dry mass were estimated from Fig. 1 using ImageJ
83,Pandanales,Velloziaceae,Vellozia,Vellozia hatschbachii,L.B.Sm. & Ayensu,Vellozia hatschbachii,L.B.Sm. & Ayensu,-18.09,-43.34,Parque Estadual do Rio Preto,Quartzite,Shrub,Restricted,Xeric,ER,Autochory,NA,NA,NA,NA,NA,NA,1.375,NA,NA,0.52,NA,ND,ND,NA,Seed length and dry mass were estimated from Fig. 1 using ImageJ
83,Pandanales,Velloziaceae,Vellozia,Vellozia hirsuta,Goethart & Henrard,Vellozia hirsuta,Goethart & Henrard,-16.59,-42.90,Parque Estadual do Grão Mogol,Quartzite,Shrub,Restricted,Xeric,LD,Autochory,NA,NA,NA,NA,NA,NA,2.395,NA,NA,0.89,NA,ND,ND,NA,Seed length and dry mass were estimated from Fig. 1 using ImageJ
83,Pandanales,Velloziaceae,Vellozia,Vellozia maxillarioides,L.B.Sm.,Vellozia maxillarioides,L.B.Sm.,-16.58,-42.09,Parque Estadual do Grão Mogol,Quartzite,Shrub,Restricted,Xeric,LD,Autochory,NA,NA,NA,NA,NA,NA,0.618,NA,NA,0.04,NA,D,NA,NA,Seed length and dry mass were estimated from Fig. 1 using ImageJ
83,Pandanales,Velloziaceae,Vellozia,Vellozia minima,Pohl,Vellozia minima,Pohl,-19.43,-43.61,Serra do Cipó,Quartzite,Herb,Restricted,Mesic/Xeric,ED,Autochory,NA,NA,NA,NA,NA,NA,0.564,NA,NA,0.04,NA,ND,ND,NA,Seed length and dry mass were estimated from Fig. 1 using ImageJ
83,Pandanales,Velloziaceae,Vellozia,Vellozia ornata,Mart. ex Schult. & Schult.f.,Vellozia ornata,Mart. ex Schult. & Schult.f.,-18.14,-43.63,Parque Estadual do Rio Preto,Quartzite,NA,Restricted,Xeric,LD,Autochory,NA,NA,NA,NA,NA,NA,1.223,NA,NA,0.27,NA,NC,NA,NA,Seed length and dry mass were estimated from Fig. 1 using ImageJ
83,Pandanales,Velloziaceae,Vellozia,Vellozia pusilla,Pohl,Vellozia pusilla,Pohl,-19.04,-43.61,Serra do Cipó,Quartzite,Herb,Restricted,Xeric,ED,Autochory,NA,NA,NA,NA,NA,NA,1.392,NA,NA,0.46,NA,ND,ND,NA,Seed length and dry mass were estimated from Fig. 1 using ImageJ
83,Pandanales,Velloziaceae,Vellozia,Vellozia resinosa,Mart. ex Schult. & Schult.f.,Vellozia resinosa,Mart. ex Schult. & Schult.f.,-19.28,-43.55,Serra do Cipó,Quartzite,Shrub,Restricted,Xeric,LD,Autochory,NA,NA,NA,NA,NA,NA,1.301,NA,NA,0.56,NA,ND,ND,NA,Seed length and dry mass were estimated from Fig. 1 using ImageJ
83,Pandanales,Velloziaceae,Vellozia,Vellozia seubertiana,Goethart & Henrard,Vellozia seubertiana,Goethart & Henrard,-18.05,-43.90,"Gouveia, Minas Gerais",Quartzite,Shrub,Widespread,Xeric,LD,Autochory,NA,NA,NA,NA,NA,NA,0.986,NA,NA,0.27,NA,ND,ND,NA,Seed length and dry mass were estimated from Fig. 1 using ImageJ
83,Pandanales,Velloziaceae,Vellozia,Vellozia spiralis,L.B.Sm.,Vellozia spiralis,L.B.Sm.,-16.55,-42.90,Parque Estadual do Grão Mogol,Quartzite,Shrub,Restricted,Xeric,LD,Autochory,NA,NA,NA,NA,NA,NA,1.051,NA,NA,0.17,NA,ND,ND,NA,Seed length and dry mass were estimated from Fig. 1 using ImageJ
83,Pandanales,Velloziaceae,Vellozia,Vellozia stenocarpa,Mello-Silva,Vellozia stenocarpa,Mello-Silva,-17.71,-44.19,Parque Estadual da Serra do Cabral,Quartzite,Shrub,Restricted,Mesic/Xeric,LD,Autochory,NA,NA,NA,NA,NA,NA,1.132,NA,NA,0.39,NA,ND,ND,NA,Seed length and dry mass were estimated from Fig. 1 using ImageJ
84,Myrtales,Melastomataceae,Trembleya,Trembleya laniflora,(D.Don) Cogn.,Trembleya laniflora,(D.Don) Cogn.,-19.30,-43.59,Área de Proteção Ambiental Morro da Pedreira,Quartzite,Shrub,Restricted,Xeric,NA,Autochory,625,85.6,NA,NA,NA,NA,0.057,NA,NA,NA,NA,NC,NA,NA,"Embryoless seeds (%) was estimated from Figure 4 using ImageJ. The reported value corresponds to the mean value of Cross Pollination treatments, given that species was found to be self-incompatible."
85,Poales,Bromeliaceae,Dyckia,Dyckia sordida,Baker,Dyckia sordida,Baker,NA,NA,Serra do Cipó,Quartzite,Herb,Restricted,Xeric,ED,Anemochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,NC,NA,Orthodox,Moisture content values correspond to those at Table 2
85,Poales,Bromeliaceae,Dyckia,Dyckia ursina,L.B.Sm.,Dyckia ursina,L.B.Sm.,NA,NA,Serra do Cipó,Quartzite,Herb,Restricted,Xeric,ED,Anemochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.3,ND,ND,Orthodox,Moisture content values correspond to those at Table 2
85,Poales,Bromeliaceae,Encholirium,Encholirium heloisae,(L.B. Sm.) Forzza & Wand.,Encholirium heloisae,(L.B. Sm.) Forzza & Wand.,NA,NA,"Diamantina, Minas Gerais",Quartzite,Herb,Restricted,Xeric,ED,Anemochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,ND,ND,Orthodox,Moisture content values correspond to those at Table 2
85,Poales,Bromeliaceae,Encholirium,Encholirium magalhaesii,L.B.Sm.,Encholirium magalhaesii,L.B.Sm.,NA,NA,"Diamantina, Minas Gerais",Quartzite,Herb,Restricted,Xeric,ED,Anemochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6,ND,ND,Orthodox,Moisture content values correspond to those at Table 2
85,Poales,Bromeliaceae,Encholirium,Encholirium pedicellatum,(Mez) Rauh,Encholirium pedicellatum,(Mez) Rauh,NA,NA,"Diamantina, Minas Gerais",Quartzite,Herb,Restricted,Xeric,ED,Anemochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,ND,ND,Orthodox,Moisture content values correspond to those at Table 2
85,Poales,Bromeliaceae,Encholirium,Encholirium reflexum,Forzza & Wand.,Encholirium reflexum,Forzza & Wand.,NA,NA,"Diamantina, Minas Gerais",Quartzite,Herb,Restricted,Xeric,ED,Anemochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,ND,ND,Orthodox,Moisture content values correspond to those at Table 2
85,Poales,Bromeliaceae,Encholirium,Encholirium scrutor,(L.B. Sm.) Rauh,Encholirium scrutor,(L.B.Sm.) Rauh,NA,NA,"Diamantina, Minas Gerais",Quartzite,Herb,Restricted,Xeric,ED,Anemochory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NC,NA,Orthodox,Moisture content values correspond to those at Table 2
